Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
ABLG1928_1-renamed - nextera_transposase_sequence	0.0	0.0	0.0	1.4575009484687423e-05	4.3725028454062266e-05	5.830003793874969e-05	5.830003793874969e-05	5.830003793874969e-05	0.00017490011381624906	0.0003643752371171856	0.0017708636523895219	0.004234040255301696	0.008599255595965579	0.015034122283455076	0.02428925330623159	0.036925786529455586	0.05055342039763833	0.06876489474875526	0.10311819210416351	0.14989668504526782	0.22267699490705445	0.3201182208169322	0.4574731102006265	0.6484567469832281	0.8811249108920358	1.1361292768361269	1.4212893374040363	1.734805078924405	2.070853785108101	2.42594474118354	2.793992880690867	3.1612029571528244	3.538090839912614	3.9262306299945826	4.31523763314089	4.701854334731708	5.071731637929363	5.439182202047818	5.805262715274712	6.169681677420352	6.522856019748555	6.862067502990428	7.196571258168746	7.520959956764692	7.836654662203021	8.15383601860879	8.457499053717509	8.752103720431496	9.040441133067068	9.322307241491437	9.597541720600276	9.870568085772181	10.13178140575675	10.386676459129706	10.641892162711326	10.889339386237605	11.129732305173297	11.370365711765487	11.60096422432747	11.82770764688075	12.050661566968014	12.268813021430073	12.479669683645046	12.687983006704943	12.890014500676937	13.09219903224852	13.290907424058005	13.485330763078995	13.674856898913127	13.859675306683705	14.04071878699775	14.219699903469712	14.396640518613818	14.570666131860985
ABLG1928_2-renamed - nextera_transposase_sequence	0.0	1.4575009484687423e-05	1.4575009484687423e-05	2.9150018969374845e-05	4.3725028454062266e-05	4.3725028454062266e-05	4.3725028454062266e-05	4.3725028454062266e-05	0.0001311750853621868	0.00030607519917843584	0.0017781511571318656	0.004081002655712478	0.008519093043799799	0.015150722359332576	0.024755653609741586	0.03833227494472792	0.05363603490364972	0.07419408578180131	0.1120016603850805	0.16103927979631133	0.23581636595750016	0.3361580187548307	0.4753056343051415	0.6685192475389004	0.9036578755553625	1.1609869555122612	1.4493608056715441	1.7658134116030775	2.1048864322548457	2.4638397658437277	2.8372587963461617	3.208790363120329	3.5923900377478173	3.9859517313580892	4.381116676011677	4.772827343417394	5.14777674991572	5.521421693065166	5.895095786233583	6.266474315408161	6.624400110828372	6.967816484306577	7.304994753725335	7.629857140129534	7.946579383736534	8.265422291223555	8.568917713723202	8.86377744310317	9.152114855738741	9.434469226980848	9.707626767238118	9.979385106584857	10.238783837888583	10.490523401708103	10.7420006153569	10.986379799386654	11.223777553873244	11.46005303262951	11.687058805353518	11.90959733767047	12.12946864325172	12.344238695513331	12.552092905774458	12.755691213266058	12.952796354032227	13.14903428173406	13.341934532263897	13.530782930156992	13.714296874578691	13.893095803432093	14.069059892940725	14.24124176748808	14.411353990688609	14.578908299724576
ABLG1929_1-renamed - nextera_transposase_sequence	1.9094916245878363e-05	1.9094916245878363e-05	2.8642374368817543e-05	2.8642374368817543e-05	2.8642374368817543e-05	2.8642374368817543e-05	3.8189832491756727e-05	5.7284748737635087e-05	9.54745812293918e-05	0.00037235086679462807	0.0011982059944288673	0.002878558624066163	0.005957613868714049	0.010674058181446004	0.017820330586465982	0.02669469291173795	0.037607437546257436	0.052005004395649715	0.08069511605508196	0.12338180132274304	0.19090142516816894	0.27776419917066963	0.3978855435444289	0.5785377724176226	0.8047170553500518	1.0506118393063504	1.324246762838849	1.635045167114888	1.9699079395897954	2.3358047246933165	2.7177078233399454	3.105234374820985	3.51226638324719	3.939811105450529	4.376974891712729	4.81796720868223	5.2519182752860605	5.685272625757209	6.1275633970314285	6.575692438947824	7.016894799996028	7.449829062309767	7.874695722509622	8.295590640130335	8.718881969739904	9.139781661089678	9.546484282210642	9.948489553935119	10.34651353562233	10.73952987552406	11.136131285950952	11.524273648480923	11.902825589326401	12.278594446129041	12.652148292647158	13.023658983126968	13.387173677428816	13.74602921216667	14.096697801564103	14.443022297515599	14.78647300857209	15.12371787184867	15.455888261132909	15.781914861115037	16.10095272175117	16.417570301753145	16.733166303735956	17.042088632490838	17.343754893072287	17.641263235641198	17.93211222616935	18.222197420047678	18.506367963618835	18.78432788568103
ABLG1929_2-renamed - nextera_transposase_sequence	2.8642374368817543e-05	3.8189832491756727e-05	3.8189832491756727e-05	3.8189832491756727e-05	4.77372906146959e-05	4.77372906146959e-05	6.683220686057427e-05	8.592712310645264e-05	0.0001623067880899661	0.00046305171896255027	0.001341417866272955	0.003040865412156129	0.006210621508971937	0.011094146338855328	0.018455236551641437	0.027907220093351226	0.040194798697573954	0.05671190125025874	0.08760747573608993	0.1328242374063299	0.20303147071336314	0.2926964236749465	0.4159732029583372	0.5994228370615521	0.8285284159086621	1.077292211030904	1.3552091695315407	1.669621286707112	2.0088663424604487	2.3795750464579313	2.765645610575223	3.157525802960323	3.569641832836993	4.002810007874744	4.446528124138342	4.894007938902378	5.332088281144381	5.771834654828837	6.2201976094692455	6.675052835633252	7.119620675669792	7.5564932644592435	7.985828135060634	8.409549100285737	8.83564260885439	9.258222652833801	9.66569384433366	10.068830489845706	10.466935624926961	10.860166782636458	11.255035329414039	11.641726478309321	12.018483497027685	12.390972801965095	12.761060921184587	13.129010409784541	13.489078471704007	13.844172307941424	14.190716395429746	14.533494010688571	14.873889535145722	15.207864394015196	15.538239861172322	15.861039420308895	16.175671129021293	16.487400410464318	16.79722020028276	17.1017363771139	17.396929461088	17.686928727843217	17.97121861464091	18.255226851423984	18.533229737047726	18.804320262990462
ABLG1937_1-renamed - nextera_transposase_sequence	0.0	8.920269206588439e-06	3.5681076826353757e-05	8.92026920658844e-05	0.00010704323047906128	0.00012488376889223816	0.00014272430730541503	0.0001784053841317688	0.0003568107682635376	0.0006645600558908386	0.0014986052267068578	0.0036840711823210256	0.007274479537972872	0.013862098347038434	0.024517359914308326	0.03906185885565078	0.057651699882181086	0.08538927698006785	0.15654626444102382	0.25889743331741955	0.41307536628409414	0.6016320167729605	0.8517162241142708	1.21784421356409	1.6542906851694459	2.1055135827155156	2.585201059299809	3.107241974076984	3.6531356887125765	4.241463123963911	4.853215186151746	5.463807613342725	6.098382184295616	6.759325071023183	7.430860777433574	8.099760544293417	8.764302759645844	9.425477573372781	10.08795028626928	10.760159473004768	11.417975805375425	12.074008083904765	12.719465383289695	13.348576289353552	13.975448207846554	14.600915183939518	15.208497020273274	15.802970521007948	16.38686904259821	16.961486024079015	17.529711632673305	18.091893758880126	18.638344990341132	19.169667445227763	19.69732812960509	20.206925268839072	20.709435254188424	21.21108889369394	21.699567295581325	22.172747435779414	22.638296285671267	23.087935835433164	23.528017316740204	23.959040264667955	24.372878313969213	24.780628279536973	25.18580028730403	25.582145688691167	25.967090986032286	26.3490569134584	26.71439545908344	27.071215147616183	27.42067115391889	27.759364855423847
ABLG1937_2-renamed - nextera_transposase_sequence	8.920269206588439e-06	1.7840538413176878e-05	4.46013460329422e-05	0.00010704323047906128	0.00012488376889223816	0.00014272430730541503	0.00016056484571859192	0.00019624592254494566	0.0003835715758833029	0.000731462074940252	0.0015610471111529769	0.00377327387438691	0.007488565998930994	0.014254590192128326	0.025159619297182693	0.04000740739154915	0.05969890166509313	0.08941231839223923	0.16295101773135431	0.26761699646685977	0.42423908319613957	0.6159445887149317	0.8686201342607558	1.2375624686452538	1.6772514581072047	2.130410054071104	2.6135719755113636	3.1372809806301705	3.6873047799084135	4.277612514923611	4.891478680913407	5.504751649000966	6.143001370866972	6.804970088553297	7.478740322399938	8.150298329483345	8.81868518086381	9.482277387545736	10.148866804681072	10.82508565242492	11.484262325849585	12.14001807603352	12.785872327398144	13.41359167146577	14.039317335365727	14.66227771581164	15.265921253290687	15.856465375439859	16.437589693306872	17.0068188321869	17.568773491528958	18.123257425410493	18.661497549066834	19.185251155531674	19.707907568884103	20.209721773235337	20.704582627740038	21.197423041269445	21.676044545683553	22.140598785558872	22.598360240433365	23.04039080056205	23.472287934872043	23.89434155211257	24.300298543569806	24.6982139123373	25.093685127342194	25.48107457844592	25.856881059984886	26.226773403039886	26.58212124715354	26.9286692456949	27.267501211372558	27.59524974256103
ABLG1938_1-renamed - nextera_transposase_sequence	7.787460273244848e-06	7.787460273244848e-06	1.5574920546489696e-05	5.451222191271394e-05	8.566206300569334e-05	0.00010123698355218303	0.00012459936437191757	0.00012459936437191757	0.00018689904655787637	0.00046335388625806846	0.0012343124533093085	0.003239583473669857	0.006829602659635732	0.012806478419351154	0.022170899397928084	0.03502799630905533	0.05064185415691125	0.0708619947563915	0.110714322704722	0.16618440223104508	0.2527692792791179	0.3642078357892517	0.5173365608722018	0.7389910426295699	1.0128604455190446	1.3073510432120719	1.633038206759718	1.9995121934884839	2.3963066567911286	2.830586060119037	3.279315095983952	3.738728527343759	4.220110384134389	4.728086417758151	5.2420081773005345	5.763931552273677	6.280368661484319	6.790688720650328	7.307550246445862	7.837035245344325	8.359686747853017	8.870477948365556	9.374618657804746	9.8693676901544	10.366904633281877	10.864768649740828	11.351243505550162	11.82627468848796	12.295636600346839	12.761229381433463	13.223282761825901	13.681936915809066	14.12412059131432	14.56074791391461	14.995996856046538	15.42506255472151	15.848610837792886	16.2640718433705	16.66874332273953	17.06823614102686	17.464820342902122	17.852036230068677	18.231378994898982	18.601022477958956	18.962181523051232	19.318991271580902	19.674165653453187	20.021283907672803	20.357297243542774	20.69211909799094	21.017545381619428	21.340063048835866	21.657717447111658	21.96787252114432
ABLG1938_2-renamed - nextera_transposase_sequence	0.0	7.787460273244848e-06	3.893730136622424e-05	7.008714245920364e-05	9.344952327893818e-05	0.00010902444382542788	0.00012459936437191757	0.00014017428491840727	0.00019468650683112122	0.0004945037273510479	0.001366699277954471	0.0034342699805009784	0.007187825832204995	0.013324344527521934	0.023202737884133025	0.036799643521218534	0.05416178620041792	0.07669480250105189	0.11949079043266897	0.17793567978337155	0.2675498788777366	0.3822864248135896	0.5384678343236518	0.7627778400341962	1.0392326797343885	1.3366941935216585	1.6657221775265265	2.0355798157440175	2.4367858752914557	2.8757650108942676	3.330155530377831	3.7945801924234708	4.281113454184853	4.794976807775187	5.316207098784011	5.845298830938676	6.368125551303516	6.884087625437489	7.407000007865335	7.943431421327533	8.47076708119058	8.986265801438297	9.495226948786623	9.994465451983805	10.494903224063066	10.995870543440905	11.484669956141802	11.960191749076817	12.430534880930121	12.897237375105686	13.359746321924106	13.817380318611477	14.258360831504513	14.693088013798134	15.127262286412353	15.552683453679446	15.973552850416828	16.38616364553443	16.78785252761881	17.18533618115564	17.578692480747648	17.96356823610209	18.341310677846238	18.70954463059676	19.068643892446765	19.42244768131096	19.774211155583565	20.11773549688708	20.45050535555324	20.779724132334806	21.09999122353227	21.41808950704364	21.731585401533522	22.036655264007756
ABLG1944_1-renamed - nextera_transposase_sequence	6.053822110858801e-05	8.071762814478401e-05	0.00018161466332576403	0.00020179407036196003	0.00022197347739815604	0.00024215288443435204	0.00030269110554294006	0.00030269110554294006	0.0005650233970134882	0.0012006747186536623	0.003450678603189517	0.007436111492838227	0.01479150535753167	0.023942866448446558	0.03548548727315067	0.04908640761554678	0.06520975383746738	0.08324005402430851	0.10618403982446337	0.13275022918761542	0.16719647699840198	0.20944206562867834	0.26084910505338765	0.3268963042828572	0.4074625868748697	0.49593919702507105	0.6004786151760845	0.7180841993830348	0.8487862187564763	0.9837965415321457	1.1264447698710152	1.2704349287777918	1.4215383286648275	1.5835386083514091	1.7436319340730702	1.9016568705735208	2.0589048999030783	2.217020643735192	2.377426750265914	2.539255504992688	2.6955752815985803	2.8511685995511695	3.005470435453442	3.1584606098983627	3.3118745518910426	3.4648344572254084	3.6124266402881458	3.7565176962301035	3.901708529855534	4.047797347094075	4.19391643344317	4.334829232776926	4.47172633011048	4.610409304966737	4.747518286074171	4.882094751598562	5.0134526017006795	5.144437132772628	5.274755743412382	5.403692064670157	5.531972555199255	5.657155506748296	5.779795853010778	5.90036781005205	6.0195272086007865	6.1392213614359825	6.257432327854019	6.374957194432825	6.4882645649410655	6.600764759167857	6.709188713173339	6.820034196023164	6.9281151001090295	7.034127614973685
